catalogue,source_file,ws,Technology,cat,par,unit,est,year,val,note,note_text,ref,ref_text
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Variable O&M (other O&M) [EUR/MWh_h],EUR/MWh_h,ctrl,2050,1.0249849628802004,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Variable O&M (other O&M) [EUR/MWh_h],EUR/MWh_h,lower,2030,1.172089286256525,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Variable O&M (other O&M) [EUR/MWh_h],EUR/MWh_h,upper,2030,1.2654135344200002,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Variable O&M (other O&M) [EUR/MWh_h],EUR/MWh_h,lower,2050,0.9680413538313002,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Variable O&M (other O&M) [EUR/MWh_h],EUR/MWh_h,upper,2050,1.2654135344200002,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Fixed O&M (*total) [EUR/MW_h/y],EUR/MW_h/y,ctrl,2025,4253.490872,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Fixed O&M (*total) [EUR/MW_h/y],EUR/MW_h/y,ctrl,2030,4040.8163284,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Fixed O&M (*total) [EUR/MW_h/y],EUR/MW_h/y,ctrl,2035,3828.1417848000006,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Fixed O&M (*total) [EUR/MW_h/y],EUR/MW_h/y,ctrl,2040,3636.7346955600005,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Fixed O&M (*total) [EUR/MW_h/y],EUR/MW_h/y,ctrl,2050,3445.3276063200005,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Fixed O&M (*total) [EUR/MW_h/y],EUR/MW_h/y,lower,2030,3939.7959201900003,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Fixed O&M (*total) [EUR/MW_h/y],EUR/MW_h/y,upper,2030,4253.490872,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Fixed O&M (*total) [EUR/MW_h/y],EUR/MW_h/y,lower,2050,3253.9205170800005,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Fixed O&M (*total) [EUR/MW_h/y],EUR/MW_h/y,upper,2050,4253.490872,L,"O&M regard the heat pump it self including auxiliary equipment, building etc. for the heat pump. The costs does not include O&M for the entire district heating network, peak load or back up units, administration regarding end users etc.","[1, 14, 15]","Drejebog til store varmepumpeprojekter i fjernvarmesystemet, Støchkel, Paaske, Clausen, 2017, see https://ens.dk/sites/ens.dk/files/Varme/drejebog_for_store_varmepumper.pdf || IES/Victor DST, 2019, Conversation || PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Startup cost [EUR/MW_h/startup],EUR/MW_h/startup,ctrl,2025,10.633727180000001,N,1/4 MWh-heat per MW is lost during startup,15,"PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Startup cost [EUR/MW_h/startup],EUR/MW_h/startup,ctrl,2030,10.102040821000001,N,1/4 MWh-heat per MW is lost during startup,15,"PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Startup cost [EUR/MW_h/startup],EUR/MW_h/startup,ctrl,2035,9.570354462000001,N,1/4 MWh-heat per MW is lost during startup,15,"PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Startup cost [EUR/MW_h/startup],EUR/MW_h/startup,ctrl,2040,9.0918367389,N,1/4 MWh-heat per MW is lost during startup,15,"PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Startup cost [EUR/MW_h/startup],EUR/MW_h/startup,ctrl,2050,8.613319015800002,N,1/4 MWh-heat per MW is lost during startup,15,"PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Startup cost [EUR/MW_h/startup],EUR/MW_h/startup,lower,2030,9.849489800475,N,1/4 MWh-heat per MW is lost during startup,15,"PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Startup cost [EUR/MW_h/startup],EUR/MW_h/startup,upper,2030,10.633727180000001,N,1/4 MWh-heat per MW is lost during startup,15,"PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Startup cost [EUR/MW_h/startup],EUR/MW_h/startup,lower,2050,8.1348012927,N,1/4 MWh-heat per MW is lost during startup,15,"PlanEnergi, 2019, practical experience from installed plants"
"Technology Data for Generation of Electricity and District Heating, v0018",technology_data_for_el_and_dh_-_0018.xlsx,"40 Comp. hp, seawater 20 MW","Heat pump, sea water - heat pump - electricity - medium - dh temp 80/40 degrees",Financial data,Startup cost [EUR/MW_h/startup],EUR/MW_h/startup,upper,2050,10.633727180000001,N,1/4 MWh-heat per MW is lost during startup,15,"PlanEnergi, 2019, practical experience from installed plants"
