catalogue,source_file,ws,Technology,cat,par,unit,est,year,val,note,note_text,ref,ref_text
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,181 Vanadium Redox Flow Battery,Vanadium Redox Battery (VRB),Technology-specific data,Specific energy [Wh/kg],Wh/kg,ctrl,2050,24.6,"A,Q",,[8],
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,181 Vanadium Redox Flow Battery,Vanadium Redox Battery (VRB),Technology-specific data,Energy density [Wh/m3],Wh/m3,ctrl,2020,7407,"A,Q",,[8],
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,181 Vanadium Redox Flow Battery,Vanadium Redox Battery (VRB),Technology-specific data,Energy density [Wh/m3],Wh/m3,ctrl,2025,7407,"A,Q",,[8],
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,181 Vanadium Redox Flow Battery,Vanadium Redox Battery (VRB),Technology-specific data,Energy density [Wh/m3],Wh/m3,ctrl,2030,8880,"A,Q",,[8],
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,181 Vanadium Redox Flow Battery,Vanadium Redox Battery (VRB),Technology-specific data,Energy density [Wh/m3],Wh/m3,ctrl,2035,9438,"A,Q",,[8],
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,181 Vanadium Redox Flow Battery,Vanadium Redox Battery (VRB),Technology-specific data,Energy density [Wh/m3],Wh/m3,ctrl,2040,9996,"A,Q",,[8],
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,181 Vanadium Redox Flow Battery,Vanadium Redox Battery (VRB),Technology-specific data,Energy density [Wh/m3],Wh/m3,ctrl,2050,11111,"A,Q",,[8],
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Form of energy stored,,ctrl,2015,Electricity,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Form of energy stored,,ctrl,2020,Electricity,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Form of energy stored,,ctrl,2030,Electricity,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Form of energy stored,,ctrl,2050,Electricity,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Form of energy stored,,Lower,2020,Electricity,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Form of energy stored,,Upper,2020,Electricity,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Form of energy stored,,Lower,2050,Electricity,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Form of energy stored,,Upper,2050,Electricity,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Application,,ctrl,2015,"System, power- and energy-intensive",,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Application,,ctrl,2020,"System, power- and energy-intensive",,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Application,,ctrl,2030,"System, power- and energy-intensive",,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Application,,ctrl,2050,"System, power- and energy-intensive",,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Application,,Lower,2020,"System, power- and energy-intensive",,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Application,,Upper,2020,"System, power- and energy-intensive",,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Application,,Lower,2050,"System, power- and energy-intensive",,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Application,,Upper,2050,"System, power- and energy-intensive",,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,ctrl,2015,250,"A B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,ctrl,2020,300,"A B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,ctrl,2030,300,"A B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,ctrl,2050,300,"A B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,Lower,2020,30,"A B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,Upper,2020,3000,"A B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,Lower,2050,30,"A B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,Upper,2050,3000,"A B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Output capacity for one unit [MW],MW,ctrl,2015,35,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Output capacity for one unit [MW],MW,ctrl,2020,50,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Output capacity for one unit [MW],MW,ctrl,2030,50,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Output capacity for one unit [MW],MW,ctrl,2050,50,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Output capacity for one unit [MW],MW,Lower,2020,5,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Output capacity for one unit [MW],MW,Upper,2020,500,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Output capacity for one unit [MW],MW,Lower,2050,5,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Output capacity for one unit [MW],MW,Upper,2050,500,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Input capacity for one unit [MW],MW,ctrl,2015,35,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Input capacity for one unit [MW],MW,ctrl,2020,50,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Input capacity for one unit [MW],MW,ctrl,2030,50,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Input capacity for one unit [MW],MW,ctrl,2050,50,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Input capacity for one unit [MW],MW,Lower,2020,5,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Input capacity for one unit [MW],MW,Upper,2020,500,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Input capacity for one unit [MW],MW,Lower,2050,5,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Input capacity for one unit [MW],MW,Upper,2050,500,"A,B,Q",,[9],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Round trip efficiency  DC [%],%,ctrl,2015,83,C,Grid size unit including balancing and auxiliary losses. Excluding converters. Assumes no improvement between 2030 and 2050.,[9];[26],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Round trip efficiency  DC [%],%,ctrl,2020,83,C,Grid size unit including balancing and auxiliary losses. Excluding converters. Assumes no improvement between 2030 and 2050.,[9];[26],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Round trip efficiency  DC [%],%,ctrl,2030,85,C,Grid size unit including balancing and auxiliary losses. Excluding converters. Assumes no improvement between 2030 and 2050.,[9];[26],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Round trip efficiency  DC [%],%,ctrl,2050,85,C,Grid size unit including balancing and auxiliary losses. Excluding converters. Assumes no improvement between 2030 and 2050.,[9];[26],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Round trip efficiency  DC [%],%,Lower,2020,71,C,Grid size unit including balancing and auxiliary losses. Excluding converters. Assumes no improvement between 2030 and 2050.,[9];[26],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Round trip efficiency  DC [%],%,Upper,2020,92,C,Grid size unit including balancing and auxiliary losses. Excluding converters. Assumes no improvement between 2030 and 2050.,[9];[26],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Round trip efficiency  DC [%],%,Lower,2050,74,C,Grid size unit including balancing and auxiliary losses. Excluding converters. Assumes no improvement between 2030 and 2050.,[9];[26],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Round trip efficiency  DC [%],%,Upper,2050,96,C,Grid size unit including balancing and auxiliary losses. Excluding converters. Assumes no improvement between 2030 and 2050.,[9];[26],"M. Andriollo et al., “Energy intensive electrochemical storage in Italy: 34.8 MW sodium-sulphur secondary cells,” J. Energy Storage, vol. 5, pp. 146–155, Feb. 2016. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Charge efficiency [%],%,ctrl,2015,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Charge efficiency [%],%,ctrl,2020,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Charge efficiency [%],%,ctrl,2030,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Charge efficiency [%],%,ctrl,2050,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Charge efficiency [%],%,Lower,2020,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Charge efficiency [%],%,Upper,2020,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Charge efficiency [%],%,Lower,2050,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Charge efficiency [%],%,Upper,2050,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Discharge efficiency [%],%,ctrl,2015,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Discharge efficiency [%],%,ctrl,2020,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Discharge efficiency [%],%,ctrl,2030,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Discharge efficiency [%],%,ctrl,2050,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Discharge efficiency [%],%,Lower,2020,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Discharge efficiency [%],%,Upper,2020,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Discharge efficiency [%],%,Lower,2050,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,- Discharge efficiency [%],%,Upper,2050,-,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy losses during storage [%/day],%/day,ctrl,2015,0,"D,Q",,[11]/[30]/[26],"H. Chen, T. N. Cong, W. Yang, C. Tan, Y. Li, and Y. Ding, “Progress in electrical energy storage system: A critical review,” Prog. Nat. Sci., vol. 19, no. 3, pp. 291–312, 2009. || G. L. Soloveichik, “Battery Technologies for Large-Scale Stationary Energy Storage,” Annu. Rev. Chem. Biomol. Eng, vol. 2, pp. 503–27, 2011. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy losses during storage [%/day],%/day,ctrl,2020,0,"D,Q",,[11]/[30]/[26],"H. Chen, T. N. Cong, W. Yang, C. Tan, Y. Li, and Y. Ding, “Progress in electrical energy storage system: A critical review,” Prog. Nat. Sci., vol. 19, no. 3, pp. 291–312, 2009. || G. L. Soloveichik, “Battery Technologies for Large-Scale Stationary Energy Storage,” Annu. Rev. Chem. Biomol. Eng, vol. 2, pp. 503–27, 2011. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy losses during storage [%/day],%/day,ctrl,2030,0,"D,Q",,[11]/[30]/[26],"H. Chen, T. N. Cong, W. Yang, C. Tan, Y. Li, and Y. Ding, “Progress in electrical energy storage system: A critical review,” Prog. Nat. Sci., vol. 19, no. 3, pp. 291–312, 2009. || G. L. Soloveichik, “Battery Technologies for Large-Scale Stationary Energy Storage,” Annu. Rev. Chem. Biomol. Eng, vol. 2, pp. 503–27, 2011. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy losses during storage [%/day],%/day,ctrl,2050,0,"D,Q",,[11]/[30]/[26],"H. Chen, T. N. Cong, W. Yang, C. Tan, Y. Li, and Y. Ding, “Progress in electrical energy storage system: A critical review,” Prog. Nat. Sci., vol. 19, no. 3, pp. 291–312, 2009. || G. L. Soloveichik, “Battery Technologies for Large-Scale Stationary Energy Storage,” Annu. Rev. Chem. Biomol. Eng, vol. 2, pp. 503–27, 2011. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy losses during storage [%/day],%/day,Lower,2020,0,"D,Q",,[11]/[30]/[26],"H. Chen, T. N. Cong, W. Yang, C. Tan, Y. Li, and Y. Ding, “Progress in electrical energy storage system: A critical review,” Prog. Nat. Sci., vol. 19, no. 3, pp. 291–312, 2009. || G. L. Soloveichik, “Battery Technologies for Large-Scale Stationary Energy Storage,” Annu. Rev. Chem. Biomol. Eng, vol. 2, pp. 503–27, 2011. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy losses during storage [%/day],%/day,Upper,2020,1,"D,Q",,[11]/[30]/[26],"H. Chen, T. N. Cong, W. Yang, C. Tan, Y. Li, and Y. Ding, “Progress in electrical energy storage system: A critical review,” Prog. Nat. Sci., vol. 19, no. 3, pp. 291–312, 2009. || G. L. Soloveichik, “Battery Technologies for Large-Scale Stationary Energy Storage,” Annu. Rev. Chem. Biomol. Eng, vol. 2, pp. 503–27, 2011. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy losses during storage [%/day],%/day,Lower,2050,0,"D,Q",,[11]/[30]/[26],"H. Chen, T. N. Cong, W. Yang, C. Tan, Y. Li, and Y. Ding, “Progress in electrical energy storage system: A critical review,” Prog. Nat. Sci., vol. 19, no. 3, pp. 291–312, 2009. || G. L. Soloveichik, “Battery Technologies for Large-Scale Stationary Energy Storage,” Annu. Rev. Chem. Biomol. Eng, vol. 2, pp. 503–27, 2011. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Energy losses during storage [%/day],%/day,Upper,2050,1,"D,Q",,[11]/[30]/[26],"H. Chen, T. N. Cong, W. Yang, C. Tan, Y. Li, and Y. Ding, “Progress in electrical energy storage system: A critical review,” Prog. Nat. Sci., vol. 19, no. 3, pp. 291–312, 2009. || G. L. Soloveichik, “Battery Technologies for Large-Scale Stationary Energy Storage,” Annu. Rev. Chem. Biomol. Eng, vol. 2, pp. 503–27, 2011. || IRENA, “Electricity storage and renewables: Costs and markets to 2030 - Cost-of-service tool. Version 1.0,” 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Forced outage [%],%,ctrl,2015,0,"E,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Forced outage [%],%,ctrl,2020,0,"E,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
